編號,車位類別,車位價格,車位面積平方公尺
RPOQMLPKPHLFFEE58CA,坡道平面,0,28.88
RPPNMLSKPHLFFEE68CA,坡道平面,1400000,41.94
RPWNMLLLPHLFFEE78CA,坡道平面,0,41.70
RPVPMLPLPHLFFEE66CA,坡道平面,0,18.82
RPWOMLPLPHLFFEE66CA,坡道平面,0,19.14
RPVPMLQLPHLFFEE76CA,坡道平面,0,22.84
RPVPMLQLPHLFFEE76CA,坡道平面,0,22.84
RPQNMLRLPHLFFDE68CA,坡道平面,0,24.69
RPROMLSJQHLFFDE88CA,坡道平面,0,32.95
RPTPMLOJQHLFFDE78CA,坡道平面,0,23.90
RPUPMLOJQHLFFDE88CA,坡道平面,0,23.90
RPVPMLOJQHLFFDE98CA,坡道平面,0,22.46
RPTNMLLMPHLFFDE48CA,坡道平面,0,
RPWOMLKLPHLFFDE68CA,坡道平面,0,21.10
RPVNMLTKPHLFFDE66CA,坡道平面,0,
RPPNMLSKPHLFFDE58CA,坡道平面,0,
RPOOMLPJQHLFFCE18CA,坡道平面,0,
RPOOMLKLPHLFFCE77CA,坡道平面,0,
RPQOMLTKPHLFFCE78CA,坡道平面,0,
RPPNMLMLPHLFFCE97CA,坡道平面,0,21.96
RPXNMLOJQHLFFBE78CA,坡道平面,0,40.59
RPOOMLPLPHLFFBE18CA,其他,0,14.65
RPQQMLPLPHLFFBE58CA,升降平面,0,
RPPNMLPKQHLFFBE18CA,坡道機械,0,
RPPNMLPKQHLFFBE18CA,坡道機械,0,
RPTOMLSKPHLFFBE88CA,坡道機械,1200000,14.94
RPTQMLTKPHLFFAE09CA,坡道平面,0,16.21
RPUQMLTKPHLFFAE56CA,坡道平面,0,16.21
RPUQMLTKPHLFFAE56CA,坡道平面,0,16.21
RPVQMLTKPHLFFAE66CA,坡道平面,0,16.21
RPTNMLTKPHLFFAE78CA,坡道平面,0,18.68
RPQOMLPLPHLFFAE28CA,坡道平面,0,16.79
RPTNMLQLPHLFFAE58CA,坡道平面,0,30.50
RPUNMLQLPHLFFAE68CA,坡道平面,0,30.50
RPUPMLQLPHLFFAE88CA,坡道機械,0,10.24
RPXNMLLJQHLFFAE38CA,坡道平面,0,
RPXNMLLJQHLFFAE38CA,坡道平面,0,
RPOOMLLJQHLFFAE57CA,坡道平面,0,
RPOOMLLJQHLFFAE57CA,坡道平面,0,
