¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï¨|¼wµó1~30¸¹,118.85,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780719,232.13,4,2,4,¦³,µL,5400000,23263,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPPMLPJPHLFFAR76CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï´_¿³¸ô91~120¸¹,75.68,°Ó,,,1050621,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿û³y,05507,115.83,2,1,2,¦³,µL,6780000,58534,,0.0,0,(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPQPMLPJPHLFFAR86CA
·sÀç°Ï,¤g¦a,·s¾ô¬q421~450¦a¸¹,451.21,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050626,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2300000,5097,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLQJPHLFFAR66CA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï©¾¬F¨½31¾F°·±d¸ô271~300¸¹,93.67,¦í,,,1050622,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,,123.7,3,2,3,¦³,µL,6600000,53355,,0.0,0,,RPQNMLQJPHLFFAR76CA
¬hÀç°Ï,¤g¦a,¬hÀç¬q·Å­íú@¤p¬q1531~1560¦a¸¹,2200.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050623,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3476000,1580,,0.0,0,,RPUNMLQJPHLFFAR17CA
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥««n°ÏºÖ¦N¥|µó61«Ñ1~30¸¹,55.0,¦í,,,1050705,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤gºc³y,0700610,138.07,4,2,3,¦³,µL,4500000,32592,,0.0,0,,RPUNMLOJQHLFFCD48CA
¬hÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¬hÀç°Ï¤hªL¨½1¾F¤¯·R¸ô42«Ñ29§Ë1~30¸¹,165.93,¦í,,,1050627,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050406,189.92,5,1,3,¦³,µL,7680000,40438,,0.0,0,,RPSPMLOKPHLFFAR07CA
ªF¤s°Ï,¤g¦a,¤j«È¬qªD¤lªL¤p¬q181~210¦a¸¹,67.25,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050621,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,203400,3025,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLPKPHLFFBR86CA
ÆQ¤ô°Ï,¤g¦a,ªZ¼q¬q781~810¦a¸¹,134.88,¦í,,,1050510,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,13345,,0.0,0,,RPQNMLTKPHLFFAR17CA
ªF¤s°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ªF¤s°ÏªF¤¤¨½9¾F»ñ¦w¤Gµó61~90¸¹,86.25,¦í,,,1050528,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040526,158.11,4,2,3,¦³,µL,5735000,36272,,0.0,0,,RPSNMLRLPHLFFBR37CA
©x¥Ð°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«©x¥Ð°Ï¶©¥»¨½©M¥­µó¤G¬q26«Ñ1§Ë1~30¸¹,92.08,¦í,,,1050603,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050201,134.02,4,2,3,¦³,µL,6100000,45516,,0.0,0,«Ø°Ó»P¦a¥D¦X«Ø®×¡C,RPWNMLQJPHLFFCR57CA
©x¥Ð°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«©x¥Ð°Ï¶©¥»¨½©M¥­µó¤G¬q26«Ñ1§Ë1~30¸¹,98.08,¦í,,,1050603,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050201,134.02,4,2,3,¦³,µL,5690000,42456,,0.0,0,«Ø°Ó»P¦a¥D¦X«Ø®×¡C,RPXNMLQJPHLFFCR67CA
©x¥Ð°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«©x¥Ð°Ï¶©¥»¨½©M¥­µó¤G¬q26«Ñ1§Ë1~30¸¹,105.08,¦í,,,1050603,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050201,134.02,4,2,4,¦³,µL,5780000,43128,,0.0,0,«Ø°Ó»P¦a¥D¦X«Ø®×¡C,RPOOMLQJPHLFFCR86CA
©x¥Ð°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«©x¥Ð°Ï©x¥Ð§ø6¾F©x¥Ð31~60¸¹,91.88,¦í,,,1050624,¤g¦a4«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820308,165.77,3,1,2,¦³,µL,3000000,18097,,0.0,0,,RPQNMLMKPHLFFCR66CA
©x¥Ð°Ï,¤g¦a,¶©¥»¬q931~960¦a¸¹,99.01,¦í,,,1050617,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,18180,,0.0,0,,RPRNMLNKPHLFFCR86CA
³Â¨§°Ï,¤g¦a,¼d¤lú@¬q1381~1410¦a¸¹,3000.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050615,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9000000,3000,,0.0,0,,RPSNMLOKPHLFFCR07CA
¤»¥Ò°Ï,¤g¦a,¤»¥Ò¬q1231~1260¦a¸¹,334.0,¹A,,,1050620,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,1796,,0.0,0,,RPOPMLQJPHLFFCR96CA
¨Î¨½°Ï,¤g¦a,Â§¤Æ¬q961~990¦a¸¹,560.0,,¯S©w¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050601,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1600000,2857,,0.0,0,,RPXOMLPJPHLFFDR77CA
¾Ç¥Ò°Ï,¤g¦a,¦v¤l´ä¬q211~240¦a¸¹,36.15,,¤@¯ë¹A·~°Ï,¤ô§Q¥Î¦a,1050613,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,30000,830,,0.0,0,¨óÄ³»ùÁÊ,RPXNMLRJPHLFFDR87CA
¨Î¨½°Ï,¤g¦a,©µ¥­¬q841~870¦a¸¹,1876.83,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050613,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2010000,1071,,0.0,0,,RPUOMLRJPHLFFDR67CA
¨Î¨½°Ï,¤g¦a,¤lÀs¬q931~960¦a¸¹,1855.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050615,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2800000,1509,,0.0,0,,RPQOMLLKPHLFFDR76CA
·s¤Æ°Ï,¤g¦a,·s¤Æ¬q¤Ó¤l¼q¤p¬q1711~1740¦a¸¹,1212.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050616,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3830000,3160,,0.0,0,,RPRNMLRJPHLFFER37CA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï®ü¼á¨½µÜË¡¼d1~30¸¹,188.99,,¤u·~°Ï,¤BºØ«Ø¿v¥Î¦a,1050620,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0821206,280.42,4,2,3,¦³,µL,6100000,21753,,0.0,0,,RPUNMLSLPHLFFDR87CA
¦è´ä°Ï,¤g¦a,¦è´ä¬q1201~1230¦a¸¹,2945.0,¹A,,,1050527,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,15900000,5399,,0.0,0,,RPPNMLNKPHLFFDR76CA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï¦w¦è¨½30¾F¨Î¦è¸ô493«Ñ31~60¸¹,95.49,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1021204,165.21,4,2,3,¦³,µL,6800000,41160,,0.0,0,,RPVNMLTKPHLFFDR97CA
¥_ªù°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_ªù°Ï«O¦N¨½5¾F³H¼d121~150¸¹,2891.83,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050512,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0670502,105.79,4,2,3,¦³,µL,1500000,14179,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPUNMLLLPHLFFDR17CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï¶§©ú¸ô142«Ñ1~30¸¹,1881.0,¹A,,,1050608,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¹AªÙ,¿ûµ¬²V¾®¤g³y,0881209,355.4,6,3,3,¦³,µL,5000000,14069,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVNMLTKPHLFFER08CA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«µ½¤Æ°Ï´_¿³µó94«Ñ1~30¸¹,68.75,¦í,,,1050612,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0750219,137.29,5,2,3,¦³,µL,5500000,40061,,0.0,0,,RPSNMLLLPHLFFER07CA
·s¥«°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÉ]°Ï´äáY¨½¤¤¤s¸ô1~30¸¹,78.92,¦í,,,1050603,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041110,199.96,6,2,7,¦³,µL,9380000,46909,,0.0,0,,RPPOMLPLPHLFFER27CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï«á¾À¨½¼w¬v¸ô205«Ñ30§Ë1~30¸¹,115.48,¦í,,,1050605,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870910,215.63,3,2,4,¦³,µL,7000000,32463,,0.0,0,,RPQNMLQJPHLFFFR27CA
¤¯¼w°Ï,¤g¦a,·s¤u¬q1291~1320¦a¸¹,403.15,¹A,,,1050529,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2680000,6648,,0.0,0,,RPUNMLQJPHLFFFR67CA
¤¯¼w°Ï,¤g¦a,«á¾À¬q1~30¦a¸¹,622.68,¹A,,,1050624,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3200000,5139,,0.0,0,¿ËÄÝ¶¡¶R½æ,RPUNMLRJPHLFFFR77CA
Ãö¼q°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«Ãö¼q°ÏªF¶Õ¨½ªF¿³¸ô148«Ñ1~30¸¹,80.0,¦í,,,1050622,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0730509,146.98,3,1,2,¦³,µL,4200000,28575,,0.0,0,,RPQNMLMKPHLFFFR96CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï¤¯¸q¨½¥¿¸q¸ô205«Ñ61~90¸¹,79.54,¦í,,,1050609,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040715,211.65,5,2,4,¦³,µL,11800000,55752,,0.0,0,,RPVNMLPKPHLFFFR77CA
Ãö¼q°Ï,¤g¦a,²`§|¤l¬q751~780¦a¸¹,7051.37,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050525,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,22537000,3196,,0.0,0,,RPWNMLOKPHLFFFR77CA
¤¯¼w°Ï,«Øª«,»O«n¥«¤¯¼w°Ï¤Ó¤A¸ô1~30¸¹,0.0,,,,1050620,¤g¦a0«Øª«3¨®¦ì0,¤@¼h,¤@¼h,¤u¼t,¤u·~¥Î,¿û³y,0721227,2804.89,5,2,4,¦³,µL,1510290,,,0.0,0,,RPTNMLTKPHLFFFR97CA
Às±T°Ï,¤g¦a,±T³»¬q451~480¦a¸¹,3576.27,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050620,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1080000,302,,0.0,0,,RPPOMLQLPHLFFFR47CA
¤¯¼w°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¤¯¼w°Ï¤Ó¤l¨½ªø¿³¤@µó61~90¸¹,197.37,¦í,,,1050621,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700101,118.16,4,2,2,¦³,µL,4560000,38592,,0.0,0,,RPTNMLMLPHLFFFR37CA
·£¦è°Ï,¤g¦a,³À¥Ð¬q361~390¦a¸¹,1751.12,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050621,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,685,,0.0,0,,RPQNMLMJQHLFFGR07CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¸tÀsµó179«Ñ1~30¸¹,79.65,¦í,,,1050515,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0860915,180.13,4,2,3,¦³,¦³,6600000,36640,,0.0,0,,RPSPMLMKPHLFFHR57CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤»¦X¨½·s¿³µó1~30¸¹,11.46,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880519,109.63,3,1,2,¦³,¦³,3000000,27365,,0.0,0,¿Ë¤ÍÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLSKPHLFFHR38CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¦w±d¨½¤¤µØ¸ô727«Ñ91~120¸¹,13.09,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880824,119.47,2,2,2,¦³,¦³,3500000,29296,,0.0,0,,RPROMLSKPHLFFHR97CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï·s¥Áµó66«Ñ1~30¸¹,8.6,¦í,,,1050619,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤E¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821230,58.56,1,1,1,¦³,¦³,1300000,22199,,0.0,0,,RPUOMLSKPHLFFHR28CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¥_ÆW¨½¥Ã¤j¸ô¤G¬q1076«Ñ36§Ë1~30¸¹,98.0,¦í,,,1050503,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960820,210.02,6,2,3,¦³,µL,10500000,49995,,0.0,0,,RPQNMLRKPHLFFHR67CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«¥Ã±d°Ï¦w±d¨½¤¤µØ¦èµó122«Ñ31~60¸¹,20.37,¦í,,,1050613,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820913,107.47,3,2,2,¦³,¦³,3600000,33498,©Y¹D¾÷±ñ,0.0,0,,RPPNMLQKPHLFFHR47CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¤¤µØ¤@¸ô1«Ñ1~30¸¹,29.91,¨ä¥L,,,1050606,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0731001,110.89,3,1,2,¦³,µL,2200000,19839,,0.0,0,,RPTNMLSKPHLFFHR08CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¥¿«n¤@µó107«Ñ1~30¸¹,377.36,¤u,,,1050617,¤g¦a6«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,ÅK³y,0770321,248.02,3,2,2,¦³,µL,18800000,75800,,0.0,0,,RPQNMLRLPHLFFHR77CA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï©|³»¨½«n»Oµó151~180¸¹,10.76,¦í,,,1050620,¤g¦a4«Øª«1¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850130,67.75,2,1,1,¦³,¦³,2880000,42509,,0.0,0,,RPSOMLRLPHLFFHR08CA
¥_°Ï,«Øª«,»O«n¥«¥_°Ï¥¿Ä±µó33«Ñ1~30¸¹,0.0,,,,1050607,¤g¦a0«Øª«3¨®¦ì0,¥|¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0790820,152.06,3,2,2,¦³,¦³,3800000,24990,,0.0,0,"¤g¦a¬°¤¯·R¤§®a,3¶¡¤w¥´³q",RPTNMLQJPHLFFAD38DA
¦w¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w¥­°Ï¥ÃµØ¤Kµó193«Ñ1~30¸¹,9.83,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811222,41.28,0,0,0,µL,µL,1420000,34399,,0.0,0,,RPSPMLRJPHLFFAD58DA
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥_°Ï¥_¦w¸ô¤@¬q176«Ñ39§Ë1~30¸¹,80.8,¦í,,,1050523,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0690827,97.44,3,2,2,¦³,µL,3900000,40025,,0.0,0,Åv§Q¤H¦@¨â¤H¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWOMLPKPHLFFAD78DA
¦w«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¦w«n°Ï¦w©M¸ô¤@¬q478«Ñ50§Ë1~30¸¹,46.91,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830912,108.44999999999999,3,2,2,¦³,µL,1045930,9644,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPOPMLMJQHLFFBD87DA
«n°Ï,¤g¦a,µØ«n¬q121~150¦a¸¹,1517.93,¹A,,,1050615,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12709264,8373,,0.0,0,,RPPNMLQJPHLFFCD18DA
«n°Ï,¤g¦a,·s³£¬q241~270¦a¸¹,3.29,¹A,,,1050622,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,30000,9119,,0.0,0,,RPQNMLQJPHLFFCD28DA
·sÀç°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«·sÀç°Ï´_¿³¸ô511«Ñ65§Ë1~30¸¹,72.21,¦í,,,1050620,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0860918,185.46,4,2,3,¦³,µL,4300000,23186,,0.0,0,,RPSNMLQJPHLFFAR07DA
ÆQ¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ÆQ¤ô°Ï§À¼d1~30¸¹,88.44,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050620,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830124,125.13,4,1,2,¦³,µL,2680000,21418,,0.0,0,,RPXNMLQJPHLFFAR57DA
ÆQ¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«ÆQ¤ô°Ï¾ô«n¨½¥|ºû¸ô211~240¸¹,122.0,¦í,,,1050527,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030124,218.2,4,2,5,¦³,µL,7000000,32081,,0.0,0,,RPVNMLLKPHLFFAR96DA
¨Î¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¨Î¨½°Ï¤»¦w¨½12¾F¤»¦wµó151~180¸¹,68.68,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0650721,79.0,2,2,1,¦³,µL,2150000,27215,,0.0,0,,RPROMLRJPHLFFDR47DA
¤CªÑ°Ï,¤g¦a,¸q¦X¬q1~30¦a¸¹,8977.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050624,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6660000,742,,0.0,0,,RPTNMLKLPHLFFDR07DA
µ½¤Æ°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O«n¥«µ½¤Æ°Ï¿³¦wµó151~180¸¹,19.47,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030910,129.93,2,2,1,¦³,¦³,5500000,42330,©Y¹D¥­­±,0.0,0,,RPSNMLMKPHLFFER17DA
¥Ã±d°Ï,©Ð¦a(¤g¦a+«Øª«),»O«n¥«¥Ã±d°Ï¥_¿³¸ô61~90¸¹,90.0,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940318,217.02,5,2,4,¦³,µL,9300000,42853,,0.0,0,,RPRPMLMKPHLFFHR57DA
¤¯¼w°Ï,¤g¦a,¤¤¬w¦è¬q361~390¦a¸¹,97.74,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050617,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1221750,12500,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPTNMLQJPHLFFFR67DA
